Dataset,IndexType,Param,K,Recall,QPS,Latency(us),IndexSizeKB,VectorsPerKB,VQ
fashion-mnist-784-euclidean,HNSWPQ_2,ef=30,10,0.958140,1934.087834,517.039600,32207.159180,1.862940,3603.089282
fashion-mnist-784-euclidean,HNSWPQ_2,ef=40,10,0.961270,1793.211511,557.658700,32207.159180,1.862940,3340.645167
fashion-mnist-784-euclidean,HNSWPQ_2,ef=60,10,0.963300,1584.898077,630.955400,32207.159180,1.862940,2952.569771
fashion-mnist-784-euclidean,HNSWPQ_2,ef=80,10,0.963870,1433.644276,697.523100,32207.159180,1.862940,2670.793040
fashion-mnist-784-euclidean,HNSWPQ_2,ef=100,10,0.964170,1320.022229,757.563000,32207.159180,1.862940,2459.122002
fashion-mnist-784-euclidean,HNSWPQ_2,ef=150,10,0.964410,1117.411949,894.925100,32207.159180,1.862940,2081.671238
fashion-mnist-784-euclidean,HNSWPQ_2,ef=200,10,0.964500,982.472205,1017.840500,32207.159180,1.862940,1830.286613
fashion-mnist-784-euclidean,HNSWPQ_2,ef=250,10,0.964550,882.827669,1132.723900,32207.159180,1.862940,1644.654837
fashion-mnist-784-euclidean,HNSWPQ_2,ef=300,10,0.964600,806.844559,1239.396100,32207.159180,1.862940,1503.102875
fashion-mnist-784-euclidean,HNSWPQ_2,ef=350,10,0.964610,744.907644,1342.448300,32207.159180,1.862940,1387.718127
fashion-mnist-784-euclidean,HNSWPQ_2,ef=400,10,0.964720,693.989207,1440.944600,32207.159180,1.862940,1292.860143
fashion-mnist-784-euclidean,HNSWPQ_2,ef=500,10,0.964770,612.614955,1632.346700,32207.159180,1.862940,1141.264807
fashion-mnist-784-euclidean,HNSWSQ_8,ef=10,1,0.940500,20490.039792,48.804200,54398.029297,1.102981,22600.127310
fashion-mnist-784-euclidean,HNSWSQ_8,ef=20,1,0.963300,14357.687321,69.649100,54398.029297,1.102981,15836.258232
fashion-mnist-784-euclidean,HNSWSQ_8,ef=30,1,0.968700,11205.461094,89.242200,54398.029297,1.102981,12359.412175
fashion-mnist-784-euclidean,HNSWSQ_8,ef=40,1,0.970900,9325.696210,107.230600,54398.029297,1.102981,10286.066974
fashion-mnist-784-euclidean,HNSWSQ_8,ef=60,1,0.974000,7135.797800,140.138500,54398.029297,1.102981,7870.650344
fashion-mnist-784-euclidean,HNSWSQ_8,ef=80,1,0.974500,5865.429452,170.490500,54398.029297,1.102981,6469.458024
fashion-mnist-784-euclidean,HNSWSQ_8,ef=100,1,0.975000,5038.126019,198.486500,54398.029297,1.102981,5556.957945
fashion-mnist-784-euclidean,HNSWSQ_8,ef=150,1,0.975700,3803.821700,262.893500,54398.029297,1.102981,4195.543569
fashion-mnist-784-euclidean,HNSWSQ_8,ef=200,1,0.976000,3102.525114,322.318100,54398.029297,1.102981,3422.026666
fashion-mnist-784-euclidean,HNSWSQ_8,ef=250,1,0.976100,2641.513122,378.570900,54398.029297,1.102981,2913.539137
fashion-mnist-784-euclidean,HNSWSQ_8,ef=300,1,0.976200,2314.523356,432.054400,54398.029297,1.102981,2552.875594
fashion-mnist-784-euclidean,HNSWSQ_8,ef=350,1,0.976200,2063.124172,484.701800,54398.029297,1.102981,2275.587038
fashion-mnist-784-euclidean,HNSWSQ_8,ef=400,1,0.976300,1867.208257,535.558900,54398.029297,1.102981,2059.495479
fashion-mnist-784-euclidean,HNSWSQ_8,ef=500,1,0.976300,1567.115891,638.114900,54398.029297,1.102981,1728.499261
fashion-mnist-784-euclidean,HNSWSQ_8,ef=10,10,0.922600,20358.057516,49.120600,54398.029297,1.102981,22454.553349
fashion-mnist-784-euclidean,HNSWSQ_8,ef=20,10,0.965030,14132.278123,70.760000,54398.029297,1.102981,15587.636140
fashion-mnist-784-euclidean,HNSWSQ_8,ef=30,10,0.974540,11021.761366,90.729600,54398.029297,1.102981,12156.794841
fashion-mnist-784-euclidean,HNSWSQ_8,ef=40,10,0.977760,9200.173699,108.693600,54398.029297,1.102981,10147.618013
fashion-mnist-784-euclidean,HNSWSQ_8,ef=60,10,0.980130,7058.024727,141.682700,54398.029297,1.102981,7784.868112
fashion-mnist-784-euclidean,HNSWSQ_8,ef=80,10,0.980690,5808.982080,172.147200,54398.029297,1.102981,6407.197638
fashion-mnist-784-euclidean,HNSWSQ_8,ef=100,10,0.981100,4995.516524,200.179500,54398.029297,1.102981,5509.960477
fashion-mnist-784-euclidean,HNSWSQ_8,ef=150,10,0.981530,3777.611983,264.717500,54398.029297,1.102981,4166.634746
fashion-mnist-784-euclidean,HNSWSQ_8,ef=200,10,0.981600,3083.238498,324.334300,54398.029297,1.102981,3400.753893
fashion-mnist-784-euclidean,HNSWSQ_8,ef=250,10,0.981690,2628.520180,380.442200,54398.029297,1.102981,2899.208167
